id,filepath,site,label
ZJ008622,train_features/ZJ008622.jpg,S0149,monkey_prosimian
ZJ008623,train_features/ZJ008623.jpg,S0063,rodent
ZJ008624,train_features/ZJ008624.jpg,S0184,antelope_duiker
ZJ008625,train_features/ZJ008625.jpg,S0097,bird
ZJ008626,train_features/ZJ008626.jpg,S0059,civet_genet
ZJ008627,train_features/ZJ008627.jpg,S0009,blank
ZJ008628,train_features/ZJ008628.jpg,S0053,rodent
ZJ008629,train_features/ZJ008629.jpg,S0043,leopard
ZJ008630,train_features/ZJ008630.jpg,S0089,bird
ZJ008631,train_features/ZJ008631.jpg,S0014,hog
ZJ008632,train_features/ZJ008632.jpg,S0001,monkey_prosimian
ZJ008633,train_features/ZJ008633.jpg,S0009,hog
ZJ008634,train_features/ZJ008634.jpg,S0074,hog
ZJ008635,train_features/ZJ008635.jpg,S0136,antelope_duiker
ZJ008636,train_features/ZJ008636.jpg,S0036,rodent
ZJ008637,train_features/ZJ008637.jpg,S0051,antelope_duiker
ZJ008638,train_features/ZJ008638.jpg,S0063,rodent
ZJ008639,train_features/ZJ008639.jpg,S0089,antelope_duiker
ZJ008640,train_features/ZJ008640.jpg,S0038,leopard
ZJ008641,train_features/ZJ008641.jpg,S0101,hog
ZJ008642,train_features/ZJ008642.jpg,S0036,monkey_prosimian
ZJ008643,train_features/ZJ008643.jpg,S0088,bird
ZJ008644,train_features/ZJ008644.jpg,S0009,hog
ZJ008645,train_features/ZJ008645.jpg,S0147,rodent
ZJ008646,train_features/ZJ008646.jpg,S0038,leopard
ZJ008647,train_features/ZJ008647.jpg,S0013,monkey_prosimian
ZJ008648,train_features/ZJ008648.jpg,S0008,rodent
ZJ008649,train_features/ZJ008649.jpg,S0071,civet_genet
ZJ008650,train_features/ZJ008650.jpg,S0020,civet_genet
ZJ008651,train_features/ZJ008651.jpg,S0186,antelope_duiker
ZJ008652,train_features/ZJ008652.jpg,S0014,leopard
ZJ008653,train_features/ZJ008653.jpg,S0120,rodent
ZJ008654,train_features/ZJ008654.jpg,S0059,civet_genet
ZJ008655,train_features/ZJ008655.jpg,S0021,antelope_duiker
ZJ008656,train_features/ZJ008656.jpg,S0026,bird
ZJ008657,train_features/ZJ008657.jpg,S0159,blank
ZJ008658,train_features/ZJ008658.jpg,S0038,hog
ZJ008659,train_features/ZJ008659.jpg,S0061,blank
ZJ008660,train_features/ZJ008660.jpg,S0002,monkey_prosimian
ZJ008661,train_features/ZJ008661.jpg,S0008,rodent
ZJ008662,train_features/ZJ008662.jpg,S0119,blank
ZJ008663,train_features/ZJ008663.jpg,S0004,bird
ZJ008664,train_features/ZJ008664.jpg,S0108,antelope_duiker
ZJ008665,train_features/ZJ008665.jpg,S0008,rodent
ZJ008666,train_features/ZJ008666.jpg,S0095,bird
ZJ008667,train_features/ZJ008667.jpg,S0009,monkey_prosimian
ZJ008668,train_features/ZJ008668.jpg,S0051,bird
ZJ008669,train_features/ZJ008669.jpg,S0008,rodent
ZJ008670,train_features/ZJ008670.jpg,S0097,rodent
ZJ008671,train_features/ZJ008671.jpg,S0020,civet_genet
ZJ008672,train_features/ZJ008672.jpg,S0020,civet_genet
ZJ008673,train_features/ZJ008673.jpg,S0188,bird
ZJ008674,train_features/ZJ008674.jpg,S0137,antelope_duiker
ZJ008675,train_features/ZJ008675.jpg,S0051,monkey_prosimian
ZJ008676,train_features/ZJ008676.jpg,S0008,civet_genet
ZJ008677,train_features/ZJ008677.jpg,S0043,monkey_prosimian
ZJ008678,train_features/ZJ008678.jpg,S0009,bird
ZJ008679,train_features/ZJ008679.jpg,S0063,antelope_duiker
ZJ008680,train_features/ZJ008680.jpg,S0060,civet_genet
ZJ008681,train_features/ZJ008681.jpg,S0026,monkey_prosimian
ZJ008682,train_features/ZJ008682.jpg,S0060,civet_genet
ZJ008683,train_features/ZJ008683.jpg,S0150,leopard
ZJ008684,train_features/ZJ008684.jpg,S0170,hog
ZJ008685,train_features/ZJ008685.jpg,S0197,monkey_prosimian
ZJ008686,train_features/ZJ008686.jpg,S0009,blank
ZJ008687,train_features/ZJ008687.jpg,S0030,civet_genet
ZJ008688,train_features/ZJ008688.jpg,S0008,civet_genet
ZJ008689,train_features/ZJ008689.jpg,S0018,blank
ZJ008690,train_features/ZJ008690.jpg,S0009,bird
ZJ008691,train_features/ZJ008691.jpg,S0030,monkey_prosimian
ZJ008692,train_features/ZJ008692.jpg,S0038,leopard
ZJ008693,train_features/ZJ008693.jpg,S0159,hog
ZJ008694,train_features/ZJ008694.jpg,S0149,blank
ZJ008695,train_features/ZJ008695.jpg,S0031,leopard
ZJ008696,train_features/ZJ008696.jpg,S0031,leopard
ZJ008697,train_features/ZJ008697.jpg,S0049,bird
ZJ008698,train_features/ZJ008698.jpg,S0043,antelope_duiker
ZJ008699,train_features/ZJ008699.jpg,S0097,monkey_prosimian
ZJ008700,train_features/ZJ008700.jpg,S0184,antelope_duiker
ZJ008701,train_features/ZJ008701.jpg,S0013,bird
ZJ008702,train_features/ZJ008702.jpg,S0149,monkey_prosimian
ZJ008703,train_features/ZJ008703.jpg,S0008,rodent
ZJ008704,train_features/ZJ008704.jpg,S0183,blank
ZJ008705,train_features/ZJ008705.jpg,S0060,civet_genet
ZJ008706,train_features/ZJ008706.jpg,S0036,rodent
ZJ008707,train_features/ZJ008707.jpg,S0038,leopard
ZJ008708,train_features/ZJ008708.jpg,S0043,antelope_duiker
ZJ008709,train_features/ZJ008709.jpg,S0036,leopard
ZJ008710,train_features/ZJ008710.jpg,S0063,antelope_duiker
ZJ008711,train_features/ZJ008711.jpg,S0060,civet_genet
ZJ008712,train_features/ZJ008712.jpg,S0062,rodent
ZJ008713,train_features/ZJ008713.jpg,S0051,rodent
ZJ008714,train_features/ZJ008714.jpg,S0070,monkey_prosimian
ZJ008715,train_features/ZJ008715.jpg,S0063,antelope_duiker
ZJ008716,train_features/ZJ008716.jpg,S0036,monkey_prosimian
ZJ008717,train_features/ZJ008717.jpg,S0060,civet_genet
ZJ008718,train_features/ZJ008718.jpg,S0127,antelope_duiker
ZJ008719,train_features/ZJ008719.jpg,S0030,hog
ZJ008720,train_features/ZJ008720.jpg,S0124,blank
ZJ008721,train_features/ZJ008721.jpg,S0008,bird
ZJ008722,train_features/ZJ008722.jpg,S0053,civet_genet
ZJ008723,train_features/ZJ008723.jpg,S0120,rodent
ZJ008724,train_features/ZJ008724.jpg,S0071,rodent
ZJ008725,train_features/ZJ008725.jpg,S0030,civet_genet
ZJ008726,train_features/ZJ008726.jpg,S0060,civet_genet
ZJ008727,train_features/ZJ008727.jpg,S0009,hog
ZJ008728,train_features/ZJ008728.jpg,S0141,antelope_duiker
ZJ008729,train_features/ZJ008729.jpg,S0031,leopard
ZJ008730,train_features/ZJ008730.jpg,S0022,blank
ZJ008731,train_features/ZJ008731.jpg,S0008,rodent
ZJ008732,train_features/ZJ008732.jpg,S0013,blank
ZJ008733,train_features/ZJ008733.jpg,S0053,antelope_duiker
ZJ008734,train_features/ZJ008734.jpg,S0144,hog
ZJ008735,train_features/ZJ008735.jpg,S0021,blank
ZJ008736,train_features/ZJ008736.jpg,S0138,antelope_duiker
ZJ008737,train_features/ZJ008737.jpg,S0061,antelope_duiker
ZJ008738,train_features/ZJ008738.jpg,S0123,monkey_prosimian
ZJ008739,train_features/ZJ008739.jpg,S0043,rodent
ZJ008740,train_features/ZJ008740.jpg,S0088,antelope_duiker
ZJ008741,train_features/ZJ008741.jpg,S0002,blank
ZJ008742,train_features/ZJ008742.jpg,S0071,civet_genet
ZJ008743,train_features/ZJ008743.jpg,S0003,blank
ZJ008744,train_features/ZJ008744.jpg,S0136,blank
ZJ008745,train_features/ZJ008745.jpg,S0063,antelope_duiker
ZJ008746,train_features/ZJ008746.jpg,S0036,leopard
ZJ008747,train_features/ZJ008747.jpg,S0071,monkey_prosimian
ZJ008748,train_features/ZJ008748.jpg,S0053,antelope_duiker
ZJ008749,train_features/ZJ008749.jpg,S0002,monkey_prosimian
ZJ008750,train_features/ZJ008750.jpg,S0036,monkey_prosimian
ZJ008751,train_features/ZJ008751.jpg,S0002,rodent
ZJ008752,train_features/ZJ008752.jpg,S0053,antelope_duiker
ZJ008753,train_features/ZJ008753.jpg,S0008,rodent
ZJ008754,train_features/ZJ008754.jpg,S0038,leopard
ZJ008755,train_features/ZJ008755.jpg,S0096,leopard
ZJ008756,train_features/ZJ008756.jpg,S0080,rodent
ZJ008757,train_features/ZJ008757.jpg,S0159,hog
ZJ008758,train_features/ZJ008758.jpg,S0074,monkey_prosimian
ZJ008759,train_features/ZJ008759.jpg,S0014,rodent
ZJ008760,train_features/ZJ008760.jpg,S0036,rodent
ZJ008761,train_features/ZJ008761.jpg,S0148,antelope_duiker
ZJ008762,train_features/ZJ008762.jpg,S0059,monkey_prosimian
ZJ008763,train_features/ZJ008763.jpg,S0060,civet_genet
ZJ008764,train_features/ZJ008764.jpg,S0197,monkey_prosimian
ZJ008765,train_features/ZJ008765.jpg,S0060,monkey_prosimian
ZJ008766,train_features/ZJ008766.jpg,S0122,blank
ZJ008767,train_features/ZJ008767.jpg,S0063,monkey_prosimian
ZJ008768,train_features/ZJ008768.jpg,S0077,monkey_prosimian
ZJ008769,train_features/ZJ008769.jpg,S0022,leopard
ZJ008770,train_features/ZJ008770.jpg,S0043,leopard
ZJ008771,train_features/ZJ008771.jpg,S0021,antelope_duiker
ZJ008772,train_features/ZJ008772.jpg,S0009,bird
ZJ008773,train_features/ZJ008773.jpg,S0018,bird
ZJ008774,train_features/ZJ008774.jpg,S0063,antelope_duiker
ZJ008775,train_features/ZJ008775.jpg,S0101,hog
ZJ008776,train_features/ZJ008776.jpg,S0002,blank
ZJ008777,train_features/ZJ008777.jpg,S0069,antelope_duiker
ZJ008778,train_features/ZJ008778.jpg,S0130,bird
ZJ008779,train_features/ZJ008779.jpg,S0174,blank
ZJ008780,train_features/ZJ008780.jpg,S0020,monkey_prosimian
ZJ008781,train_features/ZJ008781.jpg,S0094,antelope_duiker
ZJ008782,train_features/ZJ008782.jpg,S0007,blank
ZJ008783,train_features/ZJ008783.jpg,S0101,civet_genet
ZJ008784,train_features/ZJ008784.jpg,S0127,antelope_duiker
ZJ008785,train_features/ZJ008785.jpg,S0025,rodent
ZJ008786,train_features/ZJ008786.jpg,S0136,rodent
ZJ008787,train_features/ZJ008787.jpg,S0093,antelope_duiker
ZJ008788,train_features/ZJ008788.jpg,S0174,rodent
ZJ008789,train_features/ZJ008789.jpg,S0038,leopard
ZJ008790,train_features/ZJ008790.jpg,S0083,leopard
ZJ008791,train_features/ZJ008791.jpg,S0117,civet_genet
ZJ008792,train_features/ZJ008792.jpg,S0150,leopard
ZJ008793,train_features/ZJ008793.jpg,S0081,blank
ZJ008794,train_features/ZJ008794.jpg,S0060,civet_genet
ZJ008795,train_features/ZJ008795.jpg,S0008,bird
ZJ008796,train_features/ZJ008796.jpg,S0147,rodent
ZJ008797,train_features/ZJ008797.jpg,S0084,leopard
ZJ008798,train_features/ZJ008798.jpg,S0136,blank
ZJ008799,train_features/ZJ008799.jpg,S0022,blank
ZJ008800,train_features/ZJ008800.jpg,S0031,leopard
ZJ008801,train_features/ZJ008801.jpg,S0101,civet_genet
ZJ008802,train_features/ZJ008802.jpg,S0083,leopard
ZJ008803,train_features/ZJ008803.jpg,S0105,leopard
ZJ008804,train_features/ZJ008804.jpg,S0069,monkey_prosimian
ZJ008805,train_features/ZJ008805.jpg,S0043,leopard
ZJ008806,train_features/ZJ008806.jpg,S0188,blank
ZJ008807,train_features/ZJ008807.jpg,S0076,leopard
ZJ008808,train_features/ZJ008808.jpg,S0080,rodent
ZJ008809,train_features/ZJ008809.jpg,S0180,antelope_duiker
ZJ008810,train_features/ZJ008810.jpg,S0008,bird
ZJ008811,train_features/ZJ008811.jpg,S0185,blank
ZJ008812,train_features/ZJ008812.jpg,S0159,antelope_duiker
ZJ008813,train_features/ZJ008813.jpg,S0085,antelope_duiker
ZJ008814,train_features/ZJ008814.jpg,S0001,leopard
ZJ008815,train_features/ZJ008815.jpg,S0070,monkey_prosimian
ZJ008816,train_features/ZJ008816.jpg,S0036,hog
ZJ008817,train_features/ZJ008817.jpg,S0120,hog
ZJ008818,train_features/ZJ008818.jpg,S0123,blank
ZJ008819,train_features/ZJ008819.jpg,S0063,antelope_duiker
ZJ008820,train_features/ZJ008820.jpg,S0127,civet_genet
ZJ008821,train_features/ZJ008821.jpg,S0029,leopard
ZJ008822,train_features/ZJ008822.jpg,S0120,rodent
ZJ008823,train_features/ZJ008823.jpg,S0022,blank
ZJ008824,train_features/ZJ008824.jpg,S0141,antelope_duiker
ZJ008825,train_features/ZJ008825.jpg,S0179,leopard
ZJ008826,train_features/ZJ008826.jpg,S0005,monkey_prosimian
ZJ008827,train_features/ZJ008827.jpg,S0059,civet_genet
ZJ008828,train_features/ZJ008828.jpg,S0008,blank
ZJ008829,train_features/ZJ008829.jpg,S0002,rodent
ZJ008830,train_features/ZJ008830.jpg,S0020,blank
ZJ008831,train_features/ZJ008831.jpg,S0095,hog
ZJ008832,train_features/ZJ008832.jpg,S0036,leopard
ZJ008833,train_features/ZJ008833.jpg,S0179,leopard
ZJ008834,train_features/ZJ008834.jpg,S0001,monkey_prosimian
ZJ008835,train_features/ZJ008835.jpg,S0063,antelope_duiker
ZJ008836,train_features/ZJ008836.jpg,S0101,blank
ZJ008837,train_features/ZJ008837.jpg,S0022,monkey_prosimian
ZJ008838,train_features/ZJ008838.jpg,S0062,rodent
ZJ008839,train_features/ZJ008839.jpg,S0009,monkey_prosimian
ZJ008840,train_features/ZJ008840.jpg,S0105,leopard
ZJ008841,train_features/ZJ008841.jpg,S0164,blank
ZJ008842,train_features/ZJ008842.jpg,S0036,antelope_duiker
ZJ008843,train_features/ZJ008843.jpg,S0129,bird
ZJ008844,train_features/ZJ008844.jpg,S0047,blank
ZJ008845,train_features/ZJ008845.jpg,S0101,hog
ZJ008846,train_features/ZJ008846.jpg,S0006,rodent
ZJ008847,train_features/ZJ008847.jpg,S0070,blank
ZJ008848,train_features/ZJ008848.jpg,S0009,blank
ZJ008849,train_features/ZJ008849.jpg,S0009,hog
ZJ008850,train_features/ZJ008850.jpg,S0059,rodent
ZJ008851,train_features/ZJ008851.jpg,S0073,hog
ZJ008852,train_features/ZJ008852.jpg,S0059,leopard
ZJ008853,train_features/ZJ008853.jpg,S0074,bird
ZJ008854,train_features/ZJ008854.jpg,S0150,rodent
ZJ008855,train_features/ZJ008855.jpg,S0043,civet_genet
ZJ008856,train_features/ZJ008856.jpg,S0026,bird
ZJ008857,train_features/ZJ008857.jpg,S0020,civet_genet
ZJ008858,train_features/ZJ008858.jpg,S0122,blank
ZJ008859,train_features/ZJ008859.jpg,S0023,leopard
ZJ008860,train_features/ZJ008860.jpg,S0120,rodent
ZJ008861,train_features/ZJ008861.jpg,S0030,civet_genet
ZJ008862,train_features/ZJ008862.jpg,S0053,antelope_duiker
ZJ008863,train_features/ZJ008863.jpg,S0069,monkey_prosimian
ZJ008864,train_features/ZJ008864.jpg,S0027,leopard
ZJ008865,train_features/ZJ008865.jpg,S0110,bird
ZJ008866,train_features/ZJ008866.jpg,S0060,civet_genet
ZJ008867,train_features/ZJ008867.jpg,S0047,blank
ZJ008868,train_features/ZJ008868.jpg,S0083,monkey_prosimian
ZJ008869,train_features/ZJ008869.jpg,S0036,rodent
ZJ008870,train_features/ZJ008870.jpg,S0059,rodent
ZJ008871,train_features/ZJ008871.jpg,S0043,leopard
ZJ008872,train_features/ZJ008872.jpg,S0004,antelope_duiker
ZJ008873,train_features/ZJ008873.jpg,S0156,hog
ZJ008874,train_features/ZJ008874.jpg,S0164,antelope_duiker
ZJ008875,train_features/ZJ008875.jpg,S0185,blank
ZJ008876,train_features/ZJ008876.jpg,S0036,rodent
ZJ008877,train_features/ZJ008877.jpg,S0053,civet_genet
ZJ008878,train_features/ZJ008878.jpg,S0016,bird
ZJ008879,train_features/ZJ008879.jpg,S0147,rodent
ZJ008880,train_features/ZJ008880.jpg,S0088,blank
ZJ008881,train_features/ZJ008881.jpg,S0043,leopard
ZJ008882,train_features/ZJ008882.jpg,S0059,civet_genet
ZJ008883,train_features/ZJ008883.jpg,S0081,civet_genet
ZJ008884,train_features/ZJ008884.jpg,S0069,monkey_prosimian
ZJ008885,train_features/ZJ008885.jpg,S0158,antelope_duiker
ZJ008886,train_features/ZJ008886.jpg,S0161,blank
ZJ008887,train_features/ZJ008887.jpg,S0133,hog
ZJ008888,train_features/ZJ008888.jpg,S0005,antelope_duiker
ZJ008889,train_features/ZJ008889.jpg,S0060,civet_genet
ZJ008890,train_features/ZJ008890.jpg,S0063,antelope_duiker
ZJ008891,train_features/ZJ008891.jpg,S0009,bird
ZJ008892,train_features/ZJ008892.jpg,S0069,monkey_prosimian
ZJ008893,train_features/ZJ008893.jpg,S0060,civet_genet
ZJ008894,train_features/ZJ008894.jpg,S0009,bird
ZJ008895,train_features/ZJ008895.jpg,S0108,antelope_duiker
ZJ008896,train_features/ZJ008896.jpg,S0095,civet_genet
ZJ008897,train_features/ZJ008897.jpg,S0053,monkey_prosimian
ZJ008898,train_features/ZJ008898.jpg,S0060,blank
ZJ008899,train_features/ZJ008899.jpg,S0035,antelope_duiker
ZJ008900,train_features/ZJ008900.jpg,S0110,rodent
ZJ008901,train_features/ZJ008901.jpg,S0130,bird
ZJ008902,train_features/ZJ008902.jpg,S0038,leopard
ZJ008903,train_features/ZJ008903.jpg,S0196,blank
ZJ008904,train_features/ZJ008904.jpg,S0149,leopard
ZJ008905,train_features/ZJ008905.jpg,S0089,civet_genet
ZJ008906,train_features/ZJ008906.jpg,S0083,civet_genet
ZJ008907,train_features/ZJ008907.jpg,S0070,monkey_prosimian
ZJ008908,train_features/ZJ008908.jpg,S0110,blank
ZJ008909,train_features/ZJ008909.jpg,S0071,civet_genet
ZJ008910,train_features/ZJ008910.jpg,S0008,rodent
ZJ008911,train_features/ZJ008911.jpg,S0137,monkey_prosimian
ZJ008912,train_features/ZJ008912.jpg,S0059,rodent
ZJ008913,train_features/ZJ008913.jpg,S0060,civet_genet
ZJ008914,train_features/ZJ008914.jpg,S0141,blank
ZJ008915,train_features/ZJ008915.jpg,S0073,hog
ZJ008916,train_features/ZJ008916.jpg,S0120,rodent
ZJ008917,train_features/ZJ008917.jpg,S0097,monkey_prosimian
ZJ008918,train_features/ZJ008918.jpg,S0188,blank
ZJ008919,train_features/ZJ008919.jpg,S0020,civet_genet
ZJ008920,train_features/ZJ008920.jpg,S0124,civet_genet
ZJ008921,train_features/ZJ008921.jpg,S0186,rodent
ZJ008922,train_features/ZJ008922.jpg,S0185,leopard
ZJ008923,train_features/ZJ008923.jpg,S0184,civet_genet
ZJ008924,train_features/ZJ008924.jpg,S0013,monkey_prosimian
ZJ008925,train_features/ZJ008925.jpg,S0184,blank
ZJ008926,train_features/ZJ008926.jpg,S0172,blank
ZJ008927,train_features/ZJ008927.jpg,S0101,hog
ZJ008928,train_features/ZJ008928.jpg,S0050,leopard
ZJ008929,train_features/ZJ008929.jpg,S0004,monkey_prosimian
ZJ008930,train_features/ZJ008930.jpg,S0063,antelope_duiker
ZJ008931,train_features/ZJ008931.jpg,S0053,monkey_prosimian
ZJ008932,train_features/ZJ008932.jpg,S0060,civet_genet
ZJ008933,train_features/ZJ008933.jpg,S0005,monkey_prosimian
ZJ008934,train_features/ZJ008934.jpg,S0002,blank
ZJ008935,train_features/ZJ008935.jpg,S0141,bird
ZJ008936,train_features/ZJ008936.jpg,S0074,antelope_duiker
ZJ008937,train_features/ZJ008937.jpg,S0122,antelope_duiker
ZJ008938,train_features/ZJ008938.jpg,S0060,civet_genet
ZJ008939,train_features/ZJ008939.jpg,S0122,blank
ZJ008940,train_features/ZJ008940.jpg,S0141,bird
ZJ008941,train_features/ZJ008941.jpg,S0089,blank
ZJ008942,train_features/ZJ008942.jpg,S0071,civet_genet
ZJ008943,train_features/ZJ008943.jpg,S0069,antelope_duiker
ZJ008944,train_features/ZJ008944.jpg,S0036,rodent
ZJ008945,train_features/ZJ008945.jpg,S0059,civet_genet
ZJ008946,train_features/ZJ008946.jpg,S0186,bird
ZJ008947,train_features/ZJ008947.jpg,S0062,antelope_duiker
ZJ008948,train_features/ZJ008948.jpg,S0023,leopard
ZJ008949,train_features/ZJ008949.jpg,S0105,leopard
ZJ008950,train_features/ZJ008950.jpg,S0009,hog
ZJ008951,train_features/ZJ008951.jpg,S0179,leopard
ZJ008952,train_features/ZJ008952.jpg,S0150,monkey_prosimian
ZJ008953,train_features/ZJ008953.jpg,S0155,leopard
ZJ008954,train_features/ZJ008954.jpg,S0071,monkey_prosimian
ZJ008955,train_features/ZJ008955.jpg,S0197,blank
ZJ008956,train_features/ZJ008956.jpg,S0172,bird
ZJ008957,train_features/ZJ008957.jpg,S0161,leopard
ZJ008958,train_features/ZJ008958.jpg,S0120,rodent
ZJ008959,train_features/ZJ008959.jpg,S0059,civet_genet
ZJ008960,train_features/ZJ008960.jpg,S0164,antelope_duiker
ZJ008961,train_features/ZJ008961.jpg,S0022,blank
ZJ008962,train_features/ZJ008962.jpg,S0026,monkey_prosimian
ZJ008963,train_features/ZJ008963.jpg,S0129,bird
ZJ008964,train_features/ZJ008964.jpg,S0059,civet_genet
ZJ008965,train_features/ZJ008965.jpg,S0139,hog
ZJ008966,train_features/ZJ008966.jpg,S0047,antelope_duiker
ZJ008967,train_features/ZJ008967.jpg,S0078,blank
ZJ008968,train_features/ZJ008968.jpg,S0060,monkey_prosimian
ZJ008969,train_features/ZJ008969.jpg,S0077,monkey_prosimian
ZJ008970,train_features/ZJ008970.jpg,S0105,leopard
ZJ008971,train_features/ZJ008971.jpg,S0081,civet_genet
ZJ008972,train_features/ZJ008972.jpg,S0018,bird
ZJ008973,train_features/ZJ008973.jpg,S0184,civet_genet
ZJ008974,train_features/ZJ008974.jpg,S0018,blank
ZJ008975,train_features/ZJ008975.jpg,S0009,monkey_prosimian
ZJ008976,train_features/ZJ008976.jpg,S0016,antelope_duiker
ZJ008977,train_features/ZJ008977.jpg,S0077,antelope_duiker
ZJ008978,train_features/ZJ008978.jpg,S0024,rodent
ZJ008979,train_features/ZJ008979.jpg,S0043,leopard
ZJ008980,train_features/ZJ008980.jpg,S0093,antelope_duiker
ZJ008981,train_features/ZJ008981.jpg,S0060,civet_genet
ZJ008982,train_features/ZJ008982.jpg,S0043,leopard
ZJ008983,train_features/ZJ008983.jpg,S0008,blank
ZJ008984,train_features/ZJ008984.jpg,S0062,rodent
ZJ008985,train_features/ZJ008985.jpg,S0156,blank
ZJ008986,train_features/ZJ008986.jpg,S0062,antelope_duiker
ZJ008987,train_features/ZJ008987.jpg,S0088,bird
ZJ008988,train_features/ZJ008988.jpg,S0030,civet_genet
ZJ008989,train_features/ZJ008989.jpg,S0038,leopard
ZJ008990,train_features/ZJ008990.jpg,S0074,antelope_duiker
ZJ008991,train_features/ZJ008991.jpg,S0036,blank
ZJ008992,train_features/ZJ008992.jpg,S0084,blank
ZJ008993,train_features/ZJ008993.jpg,S0014,leopard
ZJ008994,train_features/ZJ008994.jpg,S0123,bird
ZJ008995,train_features/ZJ008995.jpg,S0059,monkey_prosimian
ZJ008996,train_features/ZJ008996.jpg,S0139,hog
ZJ008997,train_features/ZJ008997.jpg,S0060,civet_genet
ZJ008998,train_features/ZJ008998.jpg,S0036,monkey_prosimian
ZJ008999,train_features/ZJ008999.jpg,S0186,civet_genet
ZJ009000,train_features/ZJ009000.jpg,S0121,rodent
ZJ009001,train_features/ZJ009001.jpg,S0129,monkey_prosimian
ZJ009002,train_features/ZJ009002.jpg,S0013,monkey_prosimian
ZJ009003,train_features/ZJ009003.jpg,S0095,blank
ZJ009004,train_features/ZJ009004.jpg,S0009,hog
ZJ009005,train_features/ZJ009005.jpg,S0164,antelope_duiker
ZJ009006,train_features/ZJ009006.jpg,S0060,hog
ZJ009007,train_features/ZJ009007.jpg,S0060,civet_genet
ZJ009008,train_features/ZJ009008.jpg,S0047,monkey_prosimian
ZJ009009,train_features/ZJ009009.jpg,S0038,blank
ZJ009010,train_features/ZJ009010.jpg,S0023,leopard
ZJ009011,train_features/ZJ009011.jpg,S0141,bird
ZJ009012,train_features/ZJ009012.jpg,S0172,blank
ZJ009013,train_features/ZJ009013.jpg,S0071,rodent
ZJ009014,train_features/ZJ009014.jpg,S0120,bird
ZJ009015,train_features/ZJ009015.jpg,S0014,leopard
ZJ009016,train_features/ZJ009016.jpg,S0105,leopard
ZJ009017,train_features/ZJ009017.jpg,S0101,blank
ZJ009018,train_features/ZJ009018.jpg,S0075,monkey_prosimian
ZJ009019,train_features/ZJ009019.jpg,S0120,bird
ZJ009020,train_features/ZJ009020.jpg,S0032,antelope_duiker
ZJ009021,train_features/ZJ009021.jpg,S0059,monkey_prosimian
ZJ009022,train_features/ZJ009022.jpg,S0038,leopard
ZJ009023,train_features/ZJ009023.jpg,S0186,civet_genet
ZJ009024,train_features/ZJ009024.jpg,S0141,bird
ZJ009025,train_features/ZJ009025.jpg,S0113,leopard
ZJ009026,train_features/ZJ009026.jpg,S0180,antelope_duiker
ZJ009027,train_features/ZJ009027.jpg,S0032,antelope_duiker
ZJ009028,train_features/ZJ009028.jpg,S0060,civet_genet
ZJ009029,train_features/ZJ009029.jpg,S0047,monkey_prosimian
ZJ009030,train_features/ZJ009030.jpg,S0025,bird
ZJ009031,train_features/ZJ009031.jpg,S0120,rodent
ZJ009032,train_features/ZJ009032.jpg,S0141,bird
ZJ009033,train_features/ZJ009033.jpg,S0093,rodent
ZJ009034,train_features/ZJ009034.jpg,S0156,leopard
ZJ009035,train_features/ZJ009035.jpg,S0038,leopard
ZJ009036,train_features/ZJ009036.jpg,S0060,civet_genet
ZJ009037,train_features/ZJ009037.jpg,S0060,civet_genet
ZJ009038,train_features/ZJ009038.jpg,S0063,rodent
ZJ009039,train_features/ZJ009039.jpg,S0059,bird
ZJ009040,train_features/ZJ009040.jpg,S0060,civet_genet
ZJ009041,train_features/ZJ009041.jpg,S0009,monkey_prosimian
ZJ009042,train_features/ZJ009042.jpg,S0020,rodent
ZJ009043,train_features/ZJ009043.jpg,S0051,monkey_prosimian
ZJ009044,train_features/ZJ009044.jpg,S0062,monkey_prosimian
ZJ009045,train_features/ZJ009045.jpg,S0080,rodent
ZJ009046,train_features/ZJ009046.jpg,S0083,leopard
ZJ009047,train_features/ZJ009047.jpg,S0009,bird
ZJ009048,train_features/ZJ009048.jpg,S0038,leopard
ZJ009049,train_features/ZJ009049.jpg,S0130,rodent
ZJ009050,train_features/ZJ009050.jpg,S0047,monkey_prosimian
ZJ009051,train_features/ZJ009051.jpg,S0176,blank
ZJ009052,train_features/ZJ009052.jpg,S0069,monkey_prosimian
ZJ009053,train_features/ZJ009053.jpg,S0060,civet_genet
ZJ009054,train_features/ZJ009054.jpg,S0141,antelope_duiker
ZJ009055,train_features/ZJ009055.jpg,S0175,blank
ZJ009056,train_features/ZJ009056.jpg,S0149,monkey_prosimian
ZJ009057,train_features/ZJ009057.jpg,S0024,blank
ZJ009058,train_features/ZJ009058.jpg,S0150,monkey_prosimian
ZJ009059,train_features/ZJ009059.jpg,S0096,leopard
ZJ009060,train_features/ZJ009060.jpg,S0023,antelope_duiker
ZJ009061,train_features/ZJ009061.jpg,S0009,hog
ZJ009062,train_features/ZJ009062.jpg,S0056,bird
ZJ009063,train_features/ZJ009063.jpg,S0186,civet_genet
ZJ009064,train_features/ZJ009064.jpg,S0024,leopard
ZJ009065,train_features/ZJ009065.jpg,S0047,monkey_prosimian
ZJ009066,train_features/ZJ009066.jpg,S0120,antelope_duiker
ZJ009067,train_features/ZJ009067.jpg,S0186,civet_genet
